movieId,title,imdbId,tmdbId,Date
2005,"Goonies,The",0089218,9340,1985
2006,"MaskofZorro,The",0120746,9342,1998
2007,PolishWedding,0119910,38509,1998
2008,"ThisWorld,ThentheFireworks",0117898,60033,1997
2009,SoylentGreen,0070723,12101,1973
2010,Metropolis,0017136,19,1927
2011,BacktotheFuturePartII,0096874,165,1989
2012,BacktotheFuturePartIII,0099088,196,1990
2013,"PoseidonAdventure,The",0069113,551,1972
2014,FreakyFriday,0076054,16084,1977
2015,"Absent-MindedProfessor,The",0054594,17984,1961
2016,"AppleDumplingGangRidesAgain,The",0078790,22328,1979
2017,BabesinToyland,0054649,32611,1961
2018,Bambi,0034492,3170,1942
2019,SevenSamurai(Shichininnosamurai),0047478,346,1954
2020,DangerousLiaisons,0094947,859,1988
2021,Dune,0087182,841,1984
2022,"LastTemptationofChrist,The",0095497,11051,1988
2023,"Godfather:PartIII,The",0099674,242,1990
2024,"Rapture,The",0102757,1411,1991
2025,Lolita,0119558,9769,1997
2026,DisturbingBehavior,0134619,9424,1998
2027,JaneAusten'sMafia!,0120741,9835,1998
2028,SavingPrivateRyan,0120815,857,1998
2032,"BarefootExecutive,The",0066811,20173,1971
2033,"BlackCauldron,The",0088814,10957,1985
2034,"BlackHole,The",0078869,9570,1979
2035,Blackbeard'sGhost,0062737,16249,1968
2036,BlankCheck,0109287,13962,1994
2037,Candleshoe,0075807,14612,1977
2038,"CatfromOuterSpace,The",0077305,19378,1978
2040,"ComputerWoreTennisShoes,The",0065566,29228,1969
2041,Condorman,0082199,19379,1981
2042,D2:TheMightyDucks,0109520,11164,1994
2043,DarbyO'GillandtheLittlePeople,0052722,18887,1959
2044,"DevilandMaxDevlin,The",0082263,40866,1981
2046,FlightoftheNavigator,0091059,10122,1986
2048,"GreatMouseDetective,The",0091149,9994,1986
2050,HerbieGoesBananas,0080861,12129,1980
2051,HerbieGoestoMonteCarlo,0076137,14140,1977
2052,HocusPocus,0107120,10439,1993
2053,"Honey,IBlewUptheKid",0104437,11158,1992
2054,"Honey,IShrunktheKids",0097523,9354,1989
2055,HotLeadandColdFeet,0077698,28736,1978
2056,InSearchoftheCastaways,0056095,34774,1962
2057,"IncredibleJourney,The",0057180,37969,1963
2058,"Negotiator,The",0120768,9631,1998
2059,"ParentTrap,The",0120783,9820,1998
2060,BASEketball,0131857,14013,1998
2064,Roger&Me,0098213,1779,1989
2065,"PurpleRoseofCairo,The",0089853,10849,1985
2066,OutofthePast,0039689,678,1947
2067,DoctorZhivago,0059113,907,1965
2068,FannyandAlexander(FannyochAlexander),0083922,5961,1982
2069,"TriptoBountiful,The",0090203,47908,1985
2070,TenderMercies,0086423,42121,1983
2071,AndtheBandPlayedOn,0106273,2887,1993
2072,"'burbs,The",0096734,11974,1989
2073,Fandango,0089126,20348,1985
2074,"NightPorter,The(Portieredinotte,Il)",0071910,26648,1974
2075,Mephisto,0082736,11911,1981
2076,BlueVelvet,0090756,793,1986
2077,"JourneyofNattyGann,The",0089385,35144,1985
2078,"JungleBook,The",0061852,9325,1967
2080,LadyandtheTramp,0048280,10340,1955
2081,"LittleMermaid,The",0097757,10144,1989
2082,"MightyDucks,The",0104868,10414,1992
2083,"MuppetChristmasCarol,The",0104940,10437,1992
2084,Newsies,0104990,15300,1992
2085,101Dalmatians(OneHundredandOneDalmatians),0055254,12230,1961
2087,PeterPan,0046183,10693,1953
2088,Popeye,0081353,11335,1980
2089,"RescuersDownUnder,The",0100477,11135,1990
2090,"Rescuers,The",0076618,11319,1977
2091,ReturnfromWitchMountain,0078158,14822,1978
2092,"ReturnofJafar,The",0107952,15969,1994
2093,ReturntoOz,0089908,13155,1985
2094,"Rocketeer,The",0102803,10249,1991
2095,"ShaggyD.A.,The",0075200,15943,1976
2096,SleepingBeauty,0053285,10882,1959
2097,SomethingWickedThisWayComes,0086336,24808,1983
2098,SonofFlubber,0057518,19762,1963
2099,SongoftheSouth,0038969,13850,1946
2100,Splash,0088161,2619,1984
2102,SteamboatWillie,0019422,53565,1928
2103,TallTale,0111359,41841,1995
2104,Tex,0084783,27332,1982
2105,Tron,0084827,97,1982
2106,SwingKids,0108265,10419,1993
2107,HalloweenH20:20YearsLater(Halloween7:TheRevengeofLaurieStrode),0120694,11675,1998
2108,L.A.Story,0102250,2107,1991
2109,"Jerk,The",0079367,6471,1979
2110,DeadMenDon'tWearPlaid,0083798,9442,1982
2111,"ManwithTwoBrains,The",0085894,11591,1983
2112,GrandCanyon,0101969,13697,1991
2114,"Outsiders,The",0086066,227,1983
2115,IndianaJonesandtheTempleofDoom,0087469,87,1984
2116,"LordoftheRings,The",0077869,123,1978
2117,1984(NineteenEighty-Four),0087803,9314,1984
2118,"DeadZone,The",0085407,11336,1983
2119,MaximumOverdrive,0091499,9980,1986
2120,NeedfulThings,0107665,10657,1993
2121,Cujo,0085382,10489,1983
2122,ChildrenoftheCorn,0087050,10823,1984
2123,AllDogsGotoHeaven,0096787,11497,1989
2124,"AddamsFamily,The",0101272,2907,1991
2125,EverAfter:ACinderellaStory,0120631,9454,1998
2126,SnakeEyes,0120832,8688,1998
2130,AtlanticCity,0080388,23954,1980
2131,AutumnSonata(H??stsonaten),0077711,12761,1978
2132,Who'sAfraidofVirginiaWoolf?,0061184,396,1966
2133,AdventuresinBabysitting,0092513,14367,1987
2134,WeirdScience,0090305,11814,1985
2135,DoctorDolittle,0061584,16081,1967
2136,"NuttyProfessor,The",0057372,18331,1963
2137,Charlotte'sWeb,0070016,15171,1973
2138,WatershipDown,0078480,11837,1978
2139,"SecretofNIMH,The",0084649,11704,1982
2140,"DarkCrystal,The",0083791,11639,1982
2141,"AmericanTail,An",0090633,4978,1986
2142,"AmericanTail:FievelGoesWest,An",0101329,10380,1991
2143,Legend,0089469,11976,1985
2144,SixteenCandles,0088128,15144,1984
2145,PrettyinPink,0091790,11522,1986
2146,St.Elmo'sFire,0090060,11557,1985
2147,"ClanoftheCaveBear,The",0090848,13853,1986
2148,House,0091223,11415,1986
2149,HouseII:TheSecondStory,0093220,37530,1987
2150,"GodsMustBeCrazy,The",0080801,8393,1980
2151,"GodsMustBeCrazyII,The",0097443,11937,1989
2152,AirBud:GoldenReceiver,0140796,21661,1998
2153,"Avengers,The",0118661,9320,1998
2154,HowStellaGotHerGrooveBack,0120703,33644,1998
2155,"SlumsofBeverlyHills,The",0120831,14662,1998
2156,"BestMan,The(Testimonedellosposo,Il)",0133413,125124,1998
2159,Henry:PortraitofaSerialKiller,0099763,10692,1986
2160,Rosemary'sBaby,0063522,805,1968
2161,"NeverEndingStory,The",0088323,34584,1984
2162,"NeverEndingStoryII:TheNextChapter,The",0100240,34636,1990
2163,AttackoftheKillerTomatoes!,0080391,2182,1978
2164,SurfNazisMustDie,0094077,28070,1987
2165,YourFriendsandNeighbors,0119517,77469,1998
2166,ReturntoParadise,0124595,10278,1998
2167,Blade,0120611,36647,1998
2169,DeadManonCampus,0118301,14557,1998
2170,WrongfullyAccused,0120901,9417,1998
2171,NextStopWonderland,0119778,41469,1998
2172,"Strike!(a.k.a.AllIWannaDo,TheHairyBird)",0120692,19381,1998
2174,Beetlejuice,0094721,4011,1988
2175,D??j??Vu,0119033,161795,1997
2176,Rope,0040746,1580,1948
2177,FamilyPlot,0074512,5854,1976
2178,Frenzy,0068611,573,1972
2179,Topaz,0065112,2370,1969
2180,TornCurtain,0061107,5780,1966
2181,Marnie,0058329,506,1964
2182,"WrongMan,The",0051207,22527,1956
2183,"ManWhoKnewTooMuch,The",0049470,574,1956
2184,"TroublewithHarry,The",0048750,11219,1955
2185,IConfess,0045897,30159,1953
2186,StrangersonaTrain,0044079,845,1951
2187,StageFright,0042994,1978,1950
2188,54,0120577,3682,1998
2190,WhyDoFoolsFallInLove?,0123324,46702,1998
2193,Willow,0096446,847,1988
2194,"Untouchables,The",0094226,117,1987
2195,DirtyWork,0120654,14577,1998
2196,KnockOff,0120724,37498,1998
2201,"ParadineCase,The",0039694,31667,1947
2202,Lifeboat,0037017,13321,1944
2203,ShadowofaDoubt,0036342,21734,1943
2204,Saboteur,0035279,31997,1942
2205,Mr.&Mrs.Smith,0033922,24197,1941
2206,Suspicion,0034248,11462,1941
2207,JamaicaInn,0031505,31995,1939
2208,"LadyVanishes,The",0030341,940,1938
2210,Sabotage,0028212,12684,1936
2211,SecretAgent,0028231,2761,1936
2212,"ManWhoKnewTooMuch,The",0025452,8208,1934
2226,"Ring,The",0018328,36056,1927
2227,"Lodger:AStoryoftheLondonFog,The",0017075,2760,1927
2231,Rounders,0128442,10220,1998
2232,Cube,0123755,431,1997
2236,SimonBirch,0124879,22796,1998
2239,SweptAway(Travoltidauninsolitodestinonell'azzurromared'Agosto),0073817,37916,1975
2240,MyBodyguard,0081207,21873,1980
2241,Class,0085346,21500,1983
2243,BroadcastNews,0092699,12626,1987
2244,"Allnighter,The",0092537,37818,1987
2245,WorkingGirl,0096463,3525,1988
2247,MarriedtotheMob,0095593,2321,1988
2248,SayAnything...,0098258,2028,1989
2249,MyBlueHeaven,0100212,16384,1990
2252,Hero,0104412,10699,1992
2253,Toys,0105629,11597,1992
2255,YoungDoctorsinLove,0084938,47947,1982
2256,Parasite,0084472,48311,1982
2257,NoSmallAffair,0087810,44772,1984
2259,BlameItonRio,0086973,14347,1984
2260,Wisdom,0092225,41090,1986
2261,OneCrazySummer,0091680,18282,1986
2262,AboutLastNight...,0090583,18169,1986
2263,"SeventhSign,The",0096073,11082,1988
2264,We'reNoAngels,0098625,5971,1989
2265,NothingButTrouble,0102558,11933,1991
2266,"Butcher'sWife,The",0101523,20096,1991
2267,MortalThoughts,0102469,30815,1991
2268,"FewGoodMen,A",0104257,881,1992
2269,IndecentProposal,0107211,4478,1993
2271,PermanentMidnight,0120788,22318,1998
2272,OneTrueThing,0120776,53113,1998
2273,RushHour,0120812,2109,1998
2275,Six-StringSamurai,0118736,24746,1998
2278,Ronin,0122690,8195,1998
2279,UrbanLegend,0146336,9877,1998
2280,ClayPigeons,0118863,26618,1998
2281,MonumentAve.,0119802,21132,1998
2282,Pecker,0126604,11855,1998
2283,"ShelteringSky,The",0100594,24016,1990
2286,"FiendishPlotofDr.FuManchu,The",0080731,3486,1980
2287,Them!,0047573,11071,1954
2288,"Thing,The",0084787,1091,1982
2289,"Player,The",0105151,10403,1992
2290,StardustMemories,0081554,11337,1980
2291,EdwardScissorhands,0099487,162,1990
2292,OvernightDelivery,0117276,25723,1998
2294,Antz,0120587,8916,1998
2295,"Impostors,The",0120823,28134,1998
2296,"NightattheRoxbury,A",0120770,9429,1998
2297,WhatDreamsMayCome,0120889,12159,1998
2298,Strangeland,0124102,27791,1998
2300,"Producers,The",0063462,30197,1968
2301,HistoryoftheWorld:PartI,0082517,10156,1981
2302,MyCousinVinny,0104952,10377,1992
2303,Nashville,0073440,3121,1975
2304,LoveIstheDevil,0119577,4975,1998
2306,HolyMan,0120701,9713,1998
2307,OneToughCop,0122642,134368,1998
2310,"Mighty,The",0119670,9821,1998
2311,2010:TheYearWeMakeContact,0086837,4437,1984
2312,ChildrenofaLesserGod,0090830,1890,1986
2313,"ElephantMan,The",0080678,1955,1980
2314,Beloved,0120603,39437,1998
2315,BrideofChucky(Child'sPlay4),0144120,11932,1998
2316,PracticalMagic,0120791,6435,1998
2318,Happiness,0147612,10683,1998
2320,AptPupil,0118636,9445,1998
2321,Pleasantville,0120789,2657,1998
2322,Soldier,0120157,9425,1998
2323,"Cruise,The",0150230,32326,1998
2324,LifeIsBeautiful(LaVita??bella),0118799,637,1997
2325,Orgazmo,0124819,8675,1997
2327,TalesfromtheDarkside:TheMovie,0100740,20701,1990
2328,Vampires,0120877,9945,1998
2329,AmericanHistoryX,0120586,73,1998
2330,HandsonaHardBody,0116481,18603,1996
2331,LivingOutLoud,0120722,46889,1998
2332,Belly,0158493,12888,1998
2333,GodsandMonsters,0120684,3033,1998
2334,"Siege,The",0133952,9882,1998
2335,"Waterboy,The",0120484,10663,1998
2336,Elizabeth,0127536,4518,1998
2337,VelvetGoldmine,0120879,1808,1998
2338,IStillKnowWhatYouDidLastSummer,0130018,3600,1998
2339,I'llBeHomeForChristmas,0155753,17037,1998
2340,MeetJoeBlack,0119643,297,1998
2342,HardCoreLogo,0116488,21589,1996
2344,RunawayTrain,0089941,11893,1985
2346,"StepfordWives,The",0073747,12223,1975
2347,"PopeofGreenwichVillage,The",0087932,32081,1984
2348,SidandNancy,0091954,14924,1986
2349,MonaLisa,0091538,10002,1986
2350,HeartCondition,0099750,41817,1990
2351,"NightsofCabiria(NottidiCabiria,Le)",0050783,19426,1957
2352,"BigChill,The",0085244,12560,1983
2353,EnemyoftheState,0120660,9798,1998
2354,"RugratsMovie,The",0134067,14444,1998
2355,"Bug'sLife,A",0120623,9487,1998
2356,Celebrity,0120533,9466,1998
2357,CentralStation(CentraldoBrasil),0140888,666,1998
2358,Savior,0120070,2042,1998
2359,WakingNedDevine(a.k.a.WakingNed),0166396,10162,1998
2360,"Celebration,The(Festen)",0154420,309,1998
2361,PinkFlamingos,0069089,692,1972
2362,GlenorGlenda,0045826,24018,1953
2363,Godzilla(Gojira),0047034,1678,1954
2364,"Godzilla1985:TheLegendIsReborn(Gojira)(Godzilla)(ReturnofGodzilla,The)",0087344,39256,1984
2365,KingKongvs.Godzilla(KingukongutaiGojira),0056142,1680,1962
2366,KingKong,0024216,244,1933
2367,KingKong,0074751,10730,1976
2368,KingKongLives,0091344,31947,1986
2369,DesperatelySeekingSusan,0089017,8130,1985
2370,"EmeraldForest,The",0089087,11532,1985
2371,Fletch,0089155,9749,1985
2372,FletchLives,0097366,14628,1989
2373,RedSonja,0089893,9626,1985
2374,GungHo,0091159,13698,1986
2375,"MoneyPit,The",0091541,10466,1986
2376,"ViewtoaKill,A",0090264,707,1985
2377,Lifeforce,0089489,11954,1985
2378,PoliceAcademy,0087928,9336,1984
2379,PoliceAcademy2:TheirFirstAssignment,0089822,10157,1985
2380,PoliceAcademy3:BackinTraining,0091777,12118,1986
2381,PoliceAcademy4:CitizensonPatrol,0093756,10587,1987
2382,PoliceAcademy5:Assignment:MiamiBeach,0095882,11825,1988
2383,PoliceAcademy6:CityUnderSiege,0098105,11895,1989
2384,Babe:PigintheCity,0120595,9447,1998
2385,HomeFries,0119304,12257,1998
2387,VeryBadThings,0124198,10029,1998
2388,Steam:TheTurkishBath(Hamam),0119248,27104,1997
2389,Psycho,0155975,11252,1998
2390,LittleVoice,0147004,8545,1998
2391,"SimplePlan,A",0120324,10223,1998
2392,JackFrost,0141109,9745,1998
2393,StarTrek:Insurrection,0120844,200,1998
2394,"PrinceofEgypt,The",0120794,9837,1998
2395,Rushmore,0128445,11545,1998
2396,ShakespeareinLove,0138097,1934,1998
2398,Miracleon34thStreet,0039628,11881,1947
2399,SantaClaus:TheMovie,0089961,13764,1985
2400,Prancer,0098115,24951,1989
2401,PaleRider,0089767,8879,1985
2402,Rambo:FirstBloodPartII,0089880,1369,1985
2403,FirstBlood(Rambo:FirstBlood),0083944,1368,1982
2404,RamboIII,0095956,1370,1988
2405,"JeweloftheNile,The",0089370,10303,1985
2406,RomancingtheStone,0088011,9326,1984
2407,Cocoon,0088933,10328,1985
2408,Cocoon:TheReturn,0094890,11285,1988
2409,RockyII,0079817,1367,1979
2410,RockyIII,0084602,1371,1982
2411,RockyIV,0089927,1374,1985
2412,RockyV,0100507,1375,1990
2413,Clue,0088930,15196,1985
2414,YoungSherlockHolmes,0090357,11904,1985
2415,VioletsAreBlue...,0092173,215875,1986
2416,BacktoSchool,0090685,15596,1986
2417,Heartburn,0091188,13818,1986
2418,NothinginCommon,0091653,29968,1986
2419,Extremities,0091024,44326,1986
2420,"KarateKid,The",0087538,1885,1984
2421,"KarateKid,PartII,The",0091326,8856,1986
2422,"KarateKid,PartIII,The",0097647,10495,1989
2423,ChristmasVacation(NationalLampoon'sChristmasVacation),0097958,5825,1989
2424,You'veGotMail,0128853,9489,1998
2425,"General,The",0120706,16885,1998
2427,"ThinRedLine,The",0120863,8741,1998
2428,"Faculty,The",0133751,9276,1998
2429,MightyJoeYoung,0120751,9822,1998
2430,MightyJoeYoung,0041650,39314,1949
2431,PatchAdams,0129290,10312,1998
2432,Stepmom,0120686,9441,1998
2433,"CivilAction,A",0120633,9422,1998
2435,Hurlyburly,0119336,24525,1998
2436,TeawithMussolini,0120857,10368,1999
2439,Affliction,0118564,31662,1997
2442,HilaryandJackie,0150915,46992,1998
2443,PlayingbyHeart,0145734,825,1998
2445,AtFirstSight,0132512,15556,1999
2446,InDreams,0120710,28902,1999
2447,VarsityBlues,0139699,14709,1999
2448,Virus,0120458,9423,1999
2450,HowardtheDuck,0091225,10658,1986
2451,"Gate,The",0093075,6917,1987
2453,"BoyWhoCouldFly,The",0090768,24086,1986
2454,"Fly,The",0051622,11815,1958
2455,"Fly,The",0091064,9426,1986
2456,"FlyII,The",0097368,10344,1989
2457,RunningScared,0091875,15698,1986
2458,ArmedandDangerous,0090660,2620,1986
2459,"TexasChainsawMassacre,The",0072271,30497,1974
2460,"TexasChainsawMassacre2,The",0092076,16337,1986
2462,TexasChainsawMassacre:TheNextGeneration(a.k.a.TheReturnoftheTexasChainsawMassacre),0110978,16780,1994
2463,RuthlessPeople,0091877,12151,1986
2465,DeadlyFriend,0090917,33278,1986
2467,"NameoftheRose,The(NamederRose,Der)",0091605,192,1986
2468,Jumpin'JackFlash,0091306,10945,1986
2469,PeggySueGotMarried,0091738,10013,1986
2470,CrocodileDundee,0090555,9671,1986
2471,CrocodileDundeeII,0092493,9396,1988
2472,ToughGuys,0092105,11038,1986
2473,SoulMan,0091991,12278,1986
2474,"ColorofMoney,The",0090863,11873,1986
2475,52Pick-Up,0090567,18588,1986
2476,HeartbreakRidge,0091187,10015,1986
2477,Firewalker,0091055,12715,1986
2478,??ThreeAmigos!,0092086,8388,1986
2481,MyNameIsJoe,0151691,8129,1998
2482,StillCrazy,0149151,1618,1998
2483,"DayoftheBeast,The(D??adelaBestia,El)",0112922,10722,1995
2485,She'sAllThat,0160862,10314,1999
2488,PeepingTom,0054167,11167,1960
2490,Payback,0120784,2112,1999
2491,SimplyIrresistible,0145893,16172,1999
2492,20Dates,0138987,111794,1998
2493,"Harmonists,The",0128133,9524,1997
2494,"LastDays,The",0174852,20595,1998
2495,"FantasticPlanet,The(Plan??tesauvage,La)",0070544,16306,1973
2496,BlastfromthePast,0124298,11622,1999
2497,MessageinaBottle,0139462,10207,1999
2498,MyFavoriteMartian,0120764,9849,1999
2500,Jawbreaker,0155776,18892,1999
2501,OctoberSky,0132477,13466,1999
2502,OfficeSpace,0151804,1542,1999
2503,"Apple,The(Sib)",0156901,43978,1998
2504,200Cigarettes,0137338,15256,1999
2505,8MM,0134273,8224,1999
2506,"OtherSister,The",0123209,18417,1999
2511,"LongGoodbye,The",0070334,1847,1973
2512,"BalladofNarayama,The(Narayamabushiko)",0084390,42113,1983
2513,PetSematary,0098084,8913,1989
2514,PetSemataryII,0105128,10906,1992
2515,ChildrenoftheCornII:TheFinalSacrifice,0106557,25748,1993
2516,ChildrenoftheCornIII,0109415,25749,1994
2517,Christine,0085333,8769,1983
2518,NightShift,0084412,14742,1982
2520,Airport,0065377,10671,1970
2521,Airport1975,0071110,27932,1974
2522,Airport'77,0075648,7227,1977
2523,Rollercoaster,0076636,10670,1977
2524,"ToweringInferno,The",0072308,5919,1974
2525,Alligator,0080354,33518,1980
2526,Meteor,0079550,40160,1979
2527,Westworld,0070909,2362,1973
2528,Logan'sRun,0074812,10803,1976
2529,PlanetoftheApes,0063442,871,1968
2530,BeneaththePlanetoftheApes,0065462,1685,1970
2531,BattleforthePlanetoftheApes,0069768,1705,1973
2532,ConquestofthePlanetoftheApes,0068408,1688,1972
2533,EscapefromthePlanetoftheApes,0067065,1687,1971
2534,Avalanche,0077189,166680,1978
2535,Earthquake,0071455,11123,1974
2537,BeyondthePoseidonAdventure,0078856,31638,1979
2538,Dancemaker,0175550,113286,1998
2539,AnalyzeThis,0122933,9535,1999
2540,"Corruptor,The",0142192,9455,1999
2541,CruelIntentions,0139134,796,1999
2542,"Lock,Stock&TwoSmokingBarrels",0120735,100,1998
2544,"SchoolofFlesh,The(??coledelachair,L')",0157208,77936,1998
2546,"DeepEndoftheOcean,The",0120646,30943,1999
2548,"Rage:Carrie2,The",0144814,7341,1999
2549,WingCommander,0131646,10350,1999
2550,"Haunting,The",0057129,11772,1963
2551,DeadRingers,0094964,9540,1988
2552,MyBoyfriend'sBack,0107626,31503,1993
2553,VillageoftheDamned,0054443,11773,1960
2554,ChildrenoftheDamned,0056931,30202,1963
2555,BabyGeniuses,0118665,22345,1999
2557,IStandAlone(Seulcontretous),0157016,1567,1998
2558,ForcesofNature,0141098,1641,1999
2559,"KingandI,The",0160429,47288,1999
2560,Ravenous,0129332,10212,1999
2561,TrueCrime,0139668,10354,1999
2563,DangerousBeauty,0118892,8583,1998
2565,"KingandI,The",0049408,16520,1956
2566,Doug's1stMovie,0187819,16508,1999
2567,EDtv,0131369,11374,1999
2568,"ModSquad,The",0120757,16379,1999
2570,"WalkontheMoon,A",0120613,28029,1999
2571,"Matrix,The",0133093,603,1999
2572,10ThingsIHateAboutYou,0147800,4951,1999
2573,Tango,0120274,65749,1998
2574,"Out-of-Towners,The",0129280,8970,1999
2575,"DreamlifeofAngels,The(Vier??v??edesanges,La)",0120449,9840,1998
2577,Metroland,0119665,30950,1997
2579,Following,0154506,11660,1998
2580,Go,0139239,9430,1999
2581,NeverBeenKissed,0151738,11355,1999
2582,TwinDragons(Shuanglonghui),0105399,18764,1992
2583,Cookie'sFortune,0126250,9465,1999
2585,"LoversoftheArcticCircle,The(LosAmantesdelC??rculoPolar)",0133363,1414,1998
2586,GoodbyeLover,0119219,49981,1999
2587,Life,0123964,6522,1999
2589,Friends&Lovers,0143261,114719,1999
2590,HideousKinky,0136244,10209,1998
2593,"Monster,The(Mostro,Il)",0110570,22826,1994
2594,OpenYourEyes(Abrelosojos),0125659,1902,1997
2596,SLCPunk!,0133189,6396,1998
2597,Lost&Found,0120836,39964,1999
2598,PushingTin,0120797,12596,1999
2599,Election,0126886,9451,1999
2600,eXistenZ,0120907,1946,1999
2605,Entrapment,0137494,1844,1999
2606,IdleHands,0138510,6552,1999
2607,GetReal,0162973,24584,1998
2609,"KingofMasks,The(BianLian)",0115669,25471,1996
2611,"WinslowBoy,The",0155388,28519,1999
2612,MildredPierce,0037913,3309,1945
2613,NightoftheComet,0087799,18462,1984
2614,ChoppingMall(a.k.a.Killbots),0090837,28941,1986
2615,MyScienceProject,0089652,18252,1985
2616,DickTracy,0099422,8592,1990
2617,"Mummy,The",0120616,564,1999
2618,"Castle,The",0118826,13852,1997
2620,ThisIsMyFather,0120865,25232,1998
2622,WilliamShakespeare'sAMidsummerNight'sDream,0140379,10210,1999
2623,Trippin',0160298,53862,1999
2624,AfterLife(Wandafururaifu),0165078,17962,1998
2625,BlackMask(Hakhap),0115693,9460,1996
2628,StarWars:EpisodeI-ThePhantomMenace,0120915,1893,1999
2629,"LoveLetter,The",0166252,31342,1999
2630,Besieged(a.k.a.L'Assedio),0149723,44297,1998
2632,"SaragossaManuscript,The(RekopisznalezionywSaragossie)",0059643,8785,1965
2633,"Mummy,The",0023245,15849,1932
2634,"Mummy,The",0053085,18990,1959
2639,MommieDearest,0082766,15660,1981
2640,Superman,0078346,1924,1978
2641,SupermanII,0081573,8536,1980
2642,SupermanIII,0086393,9531,1983
2643,SupermanIV:TheQuestforPeace,0094074,11411,1987
2644,Dracula,0021814,138,1931
2648,Frankenstein,0021884,3035,1931
2651,FrankensteinMeetstheWolfMan,0035899,3076,1943
2652,"CurseofFrankenstein,The",0050280,3079,1957
2654,"WolfMan,The",0034398,13666,1941
2655,HowlingII:YourSisterIsaWerewolf,0089308,29794,1985
2656,Tarantula,0048696,9077,1955
2657,"RockyHorrorPictureShow,The",0073629,36685,1975
2659,ItCamefromHollywood,0084156,30168,1982
2660,"ThingfromAnotherWorld,The",0044121,10785,1951
2661,ItCamefromOuterSpace,0045920,19483,1953
2662,"WaroftheWorlds,The",0046534,8974,1953
2664,InvasionoftheBodySnatchers,0049366,11549,1956
2665,Earthvs.theFlyingSaucers,0049169,18158,1956
2668,SwampThing,0084745,17918,1982
2669,PorkChopHill,0053183,37305,1959
2670,RunSilentRunDeep,0052151,18784,1958
2671,NottingHill,0125439,509,1999
2672,"ThirteenthFloor,The",0139809,1090,1999
2674,"LossofSexualInnocence,The",0126859,15059,1999
2676,Instinct,0128278,12117,1999
2677,BuenaVistaSocialClub,0186508,11779,1999
2681,FreeEnterprise,0141105,13533,1998
2682,Limbo,0164085,62676,1999
2683,AustinPowers:TheSpyWhoShaggedMe,0145660,817,1999
2686,"RedViolin,The(Violonrouge,Le)",0120802,14283,1998
2687,Tarzan,0120855,37135,1999
2688,"General'sDaughter,The",0144214,2275,1999
2690,"IdealHusband,An",0122541,24137,1999
2691,"Legendof1900,The(a.k.a.TheLegendofthePianistontheOcean)(Leggendadelpianistasull'oceano)",0120731,10376,1998
2692,RunLolaRun(Lolarennt),0130827,104,1998
2693,Trekkies,0120370,15800,1997
2694,BigDaddy,0142342,9032,1999
2695,"Boys,The",0139898,13821,1998
2696,"DinnerGame,The(D??nerdecons,Le)",0119038,9421,1998
2697,MySontheFanatic,0119743,55955,1997
2698,Zone39,0120554,67067,1997
2699,Arachnophobia,0099052,6488,1990
2700,"SouthPark:Bigger,LongerandUncut",0158983,9473,1999
2701,WildWildWest,0120891,8487,1999
2702,SummerofSam,0162677,10279,1999
2706,AmericanPie,0163651,2105,1999
2707,ArlingtonRoad,0137363,1073,1999
2708,"AutumnTale,An(Conted'automne)",0137439,10239,1998
2709,MuppetsFromSpace,0158811,10208,1999
2710,"BlairWitchProject,The",0185937,2667,1999
2712,EyesWideShut,0120663,345,1999
2713,LakePlacid,0139414,9825,1999
2716,Ghostbusters(a.k.a.GhostBusters),0087332,620,1984
2717,GhostbustersII,0097428,2978,1989
2718,DropDeadGorgeous,0157503,10490,1999
2719,"Haunting,The",0171363,11618,1999
2720,InspectorGadget,0141369,332,1999
2722,DeepBlueSea,0149261,8914,1999
2723,MysteryMen,0132347,9824,1999
2724,RunawayBride,0163187,4806,1999
2725,TwinFallsIdaho,0162830,33430,1999
2726,"Killing,The",0049406,247,1956
2727,Killer'sKiss,0048254,10056,1955
2728,Spartacus,0054331,967,1960
2729,Lolita,0056193,802,1962
2730,BarryLyndon,0072684,3175,1975
2731,"400Blows,The(Lesquatrecentscoups)",0053198,147,1959
2732,JulesandJim(JulesetJim),0055032,1628,1961
2733,Vibes,0096378,21185,1988
2734,"MosquitoCoast,The",0091557,11120,1986
2735,"GoldenChild,The",0091129,10136,1986
2736,BrightonBeachMemoirs,0090774,32060,1986
2737,Assassination,0092585,48686,1987
2738,CrimesoftheHeart,0090886,48259,1986
2739,"ColorPurple,The",0088939,873,1985
2740,"Kindred,The",0091343,48660,1986
2741,NoMercy,0091637,26789,1986
2742,M??nage(Tenuedesoir??e),0092068,3934,1986
2743,NativeSon,0091613,108312,1986
2744,Otello,0091699,198469,1986
2745,"Mission,The",0091530,11416,1986
2746,LittleShopofHorrors,0091419,10776,1986
2747,"LittleShopofHorrors,The",0054033,24452,1960
2748,AllanQuatermainandtheLostCityofGold,0092534,9710,1987
2749,"MorningAfter,The",0091554,31924,1986
2750,RadioDays,0093818,30890,1987
2751,FromtheHip,0093051,24081,1987
2752,OutrageousFortune,0093690,20242,1987
2754,DeadtimeStories,0092850,66194,1987
2757,Frances,0083967,3526,1982
2759,Dick,0144168,16406,1999
2761,"IronGiant,The",0129167,10386,1999
2762,"SixthSense,The",0167404,745,1999
2763,"ThomasCrownAffair,The",0155267,913,1999
